% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1041 +7.237982081e+03 +7.237982081e+03 +7.275782081e+03 +7.275782081e+03 -9.8840e-01 +1.3262e+00 +7.7124e-01 +2.8250e-01 -6.2580e-01 -1.1727e+00 -2.0354e-01 -3.4668e-01 -4.5322e-01 -1.5443e+00 -3.0433e-01 -2.7873e-01 -6.8947e-02 -2.5742e+00 -9.2038e-02 -2.6015e+00 -3.6445e+00 +2.1331e+00 -2.2263e+00 +1.1342e+00
1310 +5.408257201e+03 +5.408257201e+03 +5.446057201e+03 +5.446057201e+03 -4.5979e-01 +1.0123e+00 -2.0746e+00 -1.4130e+00 +1.7209e+00 -3.2049e-01 -4.2037e-01 +6.0456e-01 -2.0311e+00 +1.5153e-01 -4.6698e-01 +1.3291e+00 -4.7191e-01 -6.9512e-01 -2.5498e-01 +1.5022e-01 -2.1124e+00 +8.9225e-01 +1.0005e+00 +8.4947e-01
1548 +3.743337535e+03 +3.743337535e+03 +3.781137535e+03 +3.781137535e+03 -9.0904e-01 -3.3901e-01 -1.5947e-01 -1.7419e+00 -2.9973e-01 +6.7293e-01 -1.7977e+00 -6.1887e-01 -9.2136e-01 +6.1697e-01 -1.8350e+00 +9.8271e-01 -6.6851e-01 +1.6009e-01 -4.6875e-01 +5.4913e-01 -7.1909e-01 +1.1390e+00 -1.6678e+00 -8.3636e-01
2103 +2.360376279e+03 +2.360376279e+03 +2.398176279e+03 +2.398176279e+03 -1.0444e+00 +1.1355e+00 -1.5967e+00 +9.8126e-01 +8.7256e-01 -1.1190e+00 +6.1098e-01 -3.2711e-01 -1.1813e+00 +4.9273e-01 -3.2129e-02 +6.3537e-01 -8.6263e-01 +4.1520e-01 -5.0721e-01 -2.1741e-01 -6.5537e-01 -5.2490e-01 +2.2886e-01 +1.4731e+00
2127 +1.208513669e+03 +1.208513669e+03 +1.246313669e+03 +1.246313669e+03 -4.4141e-01 +1.7768e-01 -1.3002e+00 +6.3644e-02 +9.7586e-01 +1.0477e+00 -8.7858e-01 +8.8499e-01 +4.7903e-01 +7.3374e-01 -2.0695e-01 -2.8261e-01 +1.5572e-01 +1.3899e-01 +7.0421e-01 -4.3501e-02 -1.0560e+00 +1.0860e+00 -3.2024e-01 +5.8649e-01
2520 +6.488145445e+02 +6.488145445e+02 +6.866145445e+02 +6.866145445e+02 +3.6529e-02 +1.1094e+00 -5.2526e-01 -9.8267e-02 -6.3017e-01 +6.3588e-01 -5.2391e-01 +1.1348e+00 -6.2953e-01 +4.9900e-01 -5.6226e-01 +1.0035e+00 -3.4966e-01 -8.9522e-01 -1.9473e-01 -4.4090e-01 +3.4466e-01 +1.5473e-01 -1.6644e+00 +1.6679e-01
2901 +3.099900844e+02 +3.099900844e+02 +3.477900844e+02 +3.477900844e+02 -8.9724e-02 -8.8506e-02 -5.2526e-01 -9.8267e-02 -3.6965e-01 +6.3588e-01 -9.0132e-02 +1.1348e+00 -3.4272e-01 +4.9900e-01 -1.0802e+00 +9.4291e-01 -1.9466e-01 -3.5335e-01 -1.9473e-01 -6.8806e-01 +3.4466e-01 +1.5473e-01 -6.2909e-01 -5.3721e-01
3701 +2.270636548e+02 +2.270636548e+02 +2.648636548e+02 +2.648636548e+02 -4.7275e-01 -5.1847e-01 -1.5930e-01 -1.5094e-01 +2.7153e-01 +2.4627e-01 +4.5679e-01 +4.1880e-01 -6.8880e-01 +5.2280e-01 -5.9184e-01 +1.3590e+00 -4.1144e-01 -1.5435e-01 -3.2950e-01 -7.5852e-01 -1.9599e-01 -5.7166e-02 +3.4305e-01 +1.3123e-01
4302 +1.507949707e+02 +1.507949707e+02 +1.885949707e+02 +1.885949707e+02 -5.1198e-03 +7.2565e-02 -9.3407e-01 +2.5773e-01 +7.5029e-01 +5.3455e-01 -4.3684e-01 +6.8069e-01 -5.8562e-01 +3.0576e-01 -7.0588e-01 +3.8141e-01 -1.6301e-01 -5.0913e-01 +3.1950e-01 -3.3600e-01 -1.2713e-01 +2.7714e-01 -9.2563e-02 -3.2620e-01
4701 +9.630887219e+01 +9.630887219e+01 +1.341088722e+02 +1.341088722e+02 -8.4902e-02 +6.6434e-02 -2.2245e-01 -2.4115e-01 +2.5847e-01 +6.5842e-01 -8.4224e-02 +6.6852e-01 +1.2180e-01 +4.9934e-01 -6.0899e-01 +9.5984e-01 -2.4311e-02 -3.0771e-01 +6.7389e-02 -6.3137e-01 +3.4466e-01 +1.5473e-01 -3.4013e-02 -1.3252e-01
5404 +5.980578576e+01 +5.980578576e+01 +9.760578576e+01 +9.760578576e+01 -2.3839e-01 +1.0476e-01 -3.4214e-01 -1.4442e-01 +4.6570e-01 +4.6985e-01 +7.2813e-02 +4.0860e-01 -4.0424e-01 +8.2765e-01 -4.9238e-01 +9.6413e-01 -3.1473e-01 -2.8015e-01 +5.4475e-02 -3.6494e-01 -1.6349e-02 +1.5554e-02 -5.7468e-01 -3.6222e-01
6420 +3.938611238e+01 +3.938611238e+01 +7.718611238e+01 +7.718611238e+01 -8.6243e-02 +2.3154e-01 -4.0699e-01 -7.8326e-03 +5.1887e-01 +5.0662e-01 -2.6369e-01 +4.5994e-01 -2.8447e-01 +6.9772e-01 -6.1148e-01 +1.1088e+00 +2.0516e-02 -3.5589e-01 -2.0348e-01 -4.9986e-01 +2.1729e-01 -5.1489e-02 -2.5269e-01 -2.1615e-01
7438 +2.415019246e+01 +2.415019246e+01 +6.195019246e+01 +6.195019246e+01 -1.5306e-01 +2.3041e-01 -5.1905e-01 -1.9464e-01 +5.7778e-01 +4.2587e-01 -1.4500e-01 +4.1518e-01 -2.2320e-01 +7.5555e-01 -6.3433e-01 +1.1665e+00 +4.7893e-02 -3.2664e-01 +1.0962e-01 -6.3832e-01 +1.5509e-01 -3.3206e-01 -2.0332e-01 -2.1150e-01
21531 +1.583718028e+01 +1.583718028e+01 +5.363718028e+01 +5.363718028e+01 -7.4518e-02 +1.9811e-01 -5.9514e-01 -8.9172e-02 +5.3128e-01 +3.2996e-01 -1.4666e-01 +5.6743e-01 -1.7840e-01 +6.5885e-01 -4.9602e-01 +1.1561e+00 -2.8231e-02 -3.8523e-01 +2.7582e-02 -6.1205e-01 +3.0765e-01 -3.3267e-01 -2.0925e-01 -2.3753e-01
56929 +9.958042842e+00 +9.958042842e+00 +4.775804284e+01 +4.775804284e+01 +2.2040e-01 -4.3547e-02 -3.7816e-01 +8.0903e-02 -2.0565e-01 -5.1707e-01 -2.9224e-01 +1.6010e-01 +2.5639e-01 +2.6440e-01 -5.2646e-01 +3.1642e-01 +4.4952e-01 -2.2737e-01 -1.1478e-01 -8.3692e-01 +4.4569e-01 -1.0676e+00 +3.1569e-01 -6.4744e-01
66624 +6.282365642e+00 +6.282365642e+00 +4.408236564e+01 +4.408236564e+01 +2.9651e-01 -2.6090e-01 -1.7907e-01 -8.1469e-04 -2.3850e-01 -5.3824e-01 +5.1071e-02 +9.1429e-02 +4.4046e-01 -5.2104e-01 -3.9869e-01 +8.4182e-03 +4.2371e-01 +3.2912e-01 -3.4706e-01 -3.4115e-01 +4.3230e-01 -1.3657e+00 +4.1358e-01 -1.0384e-01
75446 +3.939193834e+00 +3.939193834e+00 +4.173919383e+01 +4.173919383e+01 +2.8691e-01 -3.0075e-01 -1.6662e-01 +1.3937e-01 -3.3369e-01 -4.6896e-01 +1.5686e-01 +7.0957e-04 +5.1731e-01 -8.7959e-01 -2.6432e-01 -2.6808e-01 +2.1623e-01 +2.2530e-01 +6.8043e-03 +1.3916e-01 +6.3084e-01 -1.1341e+00 +6.4750e-01 +1.5243e-01
79525 +2.511721101e+00 +2.511721101e+00 +4.031172110e+01 +4.031172110e+01 +4.6258e-01 -2.6178e-01 -2.0619e-01 +1.5142e-01 -4.0385e-01 -3.4297e-01 +1.3447e-01 -2.5676e-01 +5.3686e-01 -8.9721e-01 +5.7233e-03 -5.3619e-01 +2.1012e-01 +1.6835e-01 +1.7064e-01 +3.9760e-01 +6.3782e-01 -8.5868e-01 +6.8744e-01 +1.9002e-01
82417 +1.567586683e+00 +1.567586683e+00 +3.936758668e+01 +3.936758668e+01 +4.9109e-01 -2.4033e-01 -2.2540e-01 +1.7033e-01 -3.8970e-01 -3.0160e-01 +9.4273e-02 -3.9164e-01 +5.3639e-01 -8.3481e-01 +1.8498e-01 -6.3805e-01 +2.1837e-01 +2.1643e-01 +1.6726e-01 +4.8886e-01 +6.5144e-01 -7.2156e-01 +6.5901e-01 +1.5304e-01
84849 +9.844225488e-01 +9.844225488e-01 +3.878442255e+01 +3.878442255e+01 +4.6677e-01 -2.1157e-01 -1.8349e-01 +2.0391e-01 -4.1466e-01 -3.1654e-01 +4.1899e-02 -4.6908e-01 +5.3193e-01 -7.8933e-01 +3.6920e-01 -7.5976e-01 +2.2902e-01 +2.3553e-01 +1.1082e-01 +5.8373e-01 +6.2848e-01 -5.9632e-01 +5.8992e-01 +1.2853e-01
87101 +6.305443104e-01 +6.305443104e-01 +3.843054431e+01 +3.843054431e+01 +4.5000e-01 -2.0250e-01 -1.3098e-01 +2.0168e-01 -4.3874e-01 -3.2817e-01 +3.0520e-03 -4.8422e-01 +5.2447e-01 -7.8684e-01 +4.5751e-01 -8.1957e-01 +2.3214e-01 +2.4760e-01 +4.9227e-02 +6.2488e-01 +6.0165e-01 -5.2342e-01 +5.5836e-01 +1.3402e-01
90201 +3.962754060e-01 +3.962754060e-01 +3.819627541e+01 +3.819627541e+01 +4.2670e-01 -1.6684e-01 -4.2281e-02 +1.8773e-01 -4.9030e-01 -3.5504e-01 -5.8072e-02 -4.8331e-01 +5.0591e-01 -7.8180e-01 +5.8061e-01 -9.0299e-01 +2.4162e-01 +2.2207e-01 -5.2553e-02 +6.6059e-01 +5.4105e-01 -4.0590e-01 +4.8216e-01 +1.2728e-01
91419 +2.505495370e-01 +2.505495370e-01 +3.805054954e+01 +3.805054954e+01 +4.0556e-01 -1.4919e-01 +8.3547e-03 +1.8088e-01 -5.2554e-01 -3.6167e-01 -7.0964e-02 -4.8065e-01 +4.9367e-01 -7.7978e-01 +6.3970e-01 -9.3729e-01 +2.3287e-01 +2.1360e-01 -9.5859e-02 +6.7762e-01 +5.1671e-01 -3.3974e-01 +4.4455e-01 +1.2134e-01
93027 +1.580109791e-01 +1.580109791e-01 +3.795801098e+01 +3.795801098e+01 +3.8992e-01 -1.2590e-01 +7.0197e-02 +1.6019e-01 -5.7190e-01 -3.7265e-01 -9.5220e-02 -4.6817e-01 +4.7698e-01 -7.9825e-01 +6.9682e-01 -9.8210e-01 +2.3103e-01 +1.8993e-01 -1.5298e-01 +6.8964e-01 +4.7643e-01 -2.6050e-01 +3.9891e-01 +1.2522e-01
94511 +9.889742443e-02 +9.889742443e-02 +3.789889742e+01 +3.789889742e+01 +3.8011e-01 -1.0782e-01 +1.2870e-01 +1.4252e-01 -6.2267e-01 -3.8743e-01 -1.1690e-01 -4.5735e-01 +4.6642e-01 -8.0896e-01 +7.4413e-01 -1.0246e+00 +2.3106e-01 +1.6502e-01 -2.0437e-01 +6.9739e-01 +4.4589e-01 -1.9737e-01 +3.6574e-01 +1.2225e-01
95869 +6.108862602e-02 +6.108862602e-02 +3.786108863e+01 +3.786108863e+01 +3.7605e-01 -9.6680e-02 +1.6185e-01 +1.2832e-01 -6.5000e-01 -3.9635e-01 -1.3096e-01 -4.4566e-01 +4.5767e-01 -8.2519e-01 +7.7397e-01 -1.0455e+00 +2.3595e-01 +1.4862e-01 -2.3700e-01 +6.9657e-01 +4.2958e-01 -1.5960e-01 +3.4453e-01 +1.2146e-01
96947 +3.648906439e-02 +3.648906439e-02 +3.783648906e+01 +3.783648906e+01 +3.7070e-01 -8.3879e-02 +1.9940e-01 +1.1280e-01 -6.8125e-01 -4.0736e-01 -1.4340e-01 -4.3264e-01 +4.4547e-01 -8.3623e-01 +8.0439e-01 -1.0673e+00 +2.3531e-01 +1.2638e-01 -2.7076e-01 +6.9751e-01 +4.0744e-01 -1.1689e-01 +3.1528e-01 +1.2329e-01
98025 +2.421574601e-02 +2.421574601e-02 +3.782421575e+01 +3.782421575e+01 +3.6861e-01 -7.6143e-02 +2.1870e-01 +1.0477e-01 -6.9725e-01 -4.0857e-01 -1.4796e-01 -4.2685e-01 +4.4284e-01 -8.4309e-01 +8.1699e-01 -1.0784e+00 +2.3356e-01 +1.1960e-01 -2.8778e-01 +6.9572e-01 +3.9717e-01 -9.7851e-02 +3.0462e-01 +1.2222e-01
99006 +1.420071788e-02 +1.420071788e-02 +3.781420072e+01 +3.781420072e+01 +3.6544e-01 -7.0009e-02 +2.3460e-01 +9.7709e-02 -7.1128e-01 -4.1373e-01 -1.5317e-01 -4.1922e-01 +4.3773e-01 -8.4657e-01 +8.2848e-01 -1.0860e+00 +2.3327e-01 +1.1210e-01 -3.0368e-01 +6.9488e-01 +3.8599e-01 -7.6659e-02 +2.9109e-01 +1.2178e-01
99818 +9.770884014e-03 +9.770884014e-03 +3.780977088e+01 +3.780977088e+01 +3.6402e-01 -6.5939e-02 +2.4485e-01 +9.4436e-02 -7.2119e-01 -4.1491e-01 -1.5433e-01 -4.1516e-01 +4.3453e-01 -8.4952e-01 +8.3506e-01 -1.0889e+00 +2.3183e-01 +1.0577e-01 -3.1208e-01 +6.9328e-01 +3.8014e-01 -6.6397e-02 +2.8360e-01 +1.2188e-01
100302 +6.271803469e-03 +6.271803469e-03 +3.780627180e+01 +3.780627180e+01 +3.6258e-01 -6.1633e-02 +2.5767e-01 +8.7625e-02 -7.3219e-01 -4.1753e-01 -1.5796e-01 -4.0992e-01 +4.3171e-01 -8.5481e-01 +8.4606e-01 -1.0968e+00 +2.3259e-01 +9.9575e-02 -3.2456e-01 +6.9420e-01 +3.7189e-01 -5.0844e-02 +2.7327e-01 +1.2190e-01
100787 +3.959726180e-03 +3.959726180e-03 +3.780395973e+01 +3.780395973e+01 +3.6034e-01 -5.7576e-02 +2.7138e-01 +8.1734e-02 -7.4475e-01 -4.2017e-01 -1.6117e-01 -4.0596e-01 +4.2755e-01 -8.6027e-01 +8.5552e-01 -1.1029e+00 +2.3101e-01 +9.2140e-02 -3.3567e-01 +6.9400e-01 +3.6515e-01 -3.5361e-02 +2.6439e-01 +1.2095e-01
101528 +2.497901288e-03 +2.497901288e-03 +3.780249790e+01 +3.780249790e+01 +3.5926e-01 -5.4760e-02 +2.8203e-01 +7.7267e-02 -7.5130e-01 -4.2226e-01 -1.6345e-01 -4.0205e-01 +4.2552e-01 -8.6435e-01 +8.6137e-01 -1.1085e+00 +2.3193e-01 +8.7552e-02 -3.4514e-01 +6.9364e-01 +3.5826e-01 -2.4158e-02 +2.5750e-01 +1.2150e-01
101890 +1.404438241e-03 +1.404438241e-03 +3.780140444e+01 +3.780140444e+01 +3.5847e-01 -5.4260e-02 +2.8247e-01 +7.6853e-02 -7.5230e-01 -4.2206e-01 -1.6437e-01 -4.0194e-01 +4.2499e-01 -8.6519e-01 +8.6233e-01 -1.1083e+00 +2.3189e-01 +8.7087e-02 -3.4604e-01 +6.9310e-01 +3.5875e-01 -2.4139e-02 +2.5781e-01 +1.2125e-01
102625 +9.277734755e-04 +9.277734755e-04 +3.780092777e+01 +3.780092777e+01 +3.5789e-01 -5.2615e-02 +2.8848e-01 +7.4375e-02 -7.5702e-01 -4.2368e-01 -1.6529e-01 -3.9989e-01 +4.2322e-01 -8.6720e-01 +8.6639e-01 -1.1113e+00 +2.3204e-01 +8.4275e-02 -3.5135e-01 +6.9306e-01 +3.5447e-01 -1.6939e-02 +2.5343e-01 +1.2114e-01
103027 +6.273190568e-04 +6.273190568e-04 +3.780062732e+01 +3.780062732e+01 +3.5717e-01 -5.1175e-02 +2.9242e-01 +7.2320e-02 -7.6078e-01 -4.2408e-01 -1.6642e-01 -3.9845e-01 +4.2205e-01 -8.6910e-01 +8.6969e-01 -1.1133e+00 +2.3154e-01 +8.2126e-02 -3.5442e-01 +6.9326e-01 +3.5210e-01 -1.2076e-02 +2.5058e-01 +1.2118e-01
103574 +3.535345088e-04 +3.535345088e-04 +3.780035353e+01 +3.780035353e+01 +3.5737e-01 -5.1370e-02 +2.9153e-01 +7.2834e-02 -7.5973e-01 -4.2383e-01 -1.6609e-01 -3.9885e-01 +4.2261e-01 -8.6897e-01 +8.6890e-01 -1.1129e+00 +2.3158e-01 +8.2821e-02 -3.5353e-01 +6.9302e-01 +3.5270e-01 -1.3015e-02 +2.5124e-01 +1.2147e-01
104226 +2.403204873e-04 +2.403204873e-04 +3.780024032e+01 +3.780024032e+01 +3.5673e-01 -4.9762e-02 +2.9628e-01 +7.0721e-02 -7.6393e-01 -4.2488e-01 -1.6724e-01 -3.9748e-01 +4.2119e-01 -8.7062e-01 +8.7205e-01 -1.1156e+00 +2.3165e-01 +8.0707e-02 -3.5775e-01 +6.9272e-01 +3.4963e-01 -7.7654e-03 +2.4829e-01 +1.2138e-01
104601 +1.406225760e-04 +1.406225760e-04 +3.780014062e+01 +3.780014062e+01 +3.5689e-01 -4.9380e-02 +2.9757e-01 +6.9999e-02 -7.6517e-01 -4.2495e-01 -1.6746e-01 -3.9702e-01 +4.2072e-01 -8.7129e-01 +8.7294e-01 -1.1161e+00 +2.3161e-01 +7.9853e-02 -3.5881e-01 +6.9267e-01 +3.4894e-01 -6.0658e-03 +2.4749e-01 +1.2146e-01
104940 +9.455544846e-05 +9.455544846e-05 +3.780009456e+01 +3.780009456e+01 +3.5675e-01 -4.9113e-02 +2.9844e-01 +6.9578e-02 -7.6566e-01 -4.2498e-01 -1.6768e-01 -3.9658e-01 +4.2062e-01 -8.7170e-01 +8.7357e-01 -1.1165e+00 +2.3160e-01 +7.9253e-02 -3.5960e-01 +6.9277e-01 +3.4832e-01 -5.0190e-03 +2.4689e-01 +1.2146e-01
105708 +6.077988417e-05 +6.077988417e-05 +3.780006078e+01 +3.780006078e+01 +3.5696e-01 -4.9396e-02 +2.9748e-01 +6.9935e-02 -7.6472e-01 -4.2493e-01 -1.6744e-01 -3.9696e-01 +4.2098e-01 -8.7157e-01 +8.7276e-01 -1.1161e+00 +2.3166e-01 +7.9773e-02 -3.5874e-01 +6.9263e-01 +3.4904e-01 -6.4161e-03 +2.4761e-01 +1.2156e-01
106001 +3.189455347e-05 +3.189455347e-05 +3.780003189e+01 +3.780003189e+01 +3.5667e-01 -4.8670e-02 +2.9957e-01 +6.8949e-02 -7.6662e-01 -4.2539e-01 -1.6808e-01 -3.9625e-01 +4.2042e-01 -8.7228e-01 +8.7435e-01 -1.1173e+00 +2.3178e-01 +7.8621e-02 -3.6065e-01 +6.9254e-01 +3.4770e-01 -3.8198e-03 +2.4613e-01 +1.2148e-01
106284 +2.273721658e-05 +2.273721658e-05 +3.780002274e+01 +3.780002274e+01 +3.5667e-01 -4.8693e-02 +2.9944e-01 +6.9052e-02 -7.6650e-01 -4.2521e-01 -1.6798e-01 -3.9623e-01 +4.2047e-01 -8.7220e-01 +8.7419e-01 -1.1171e+00 +2.3166e-01 +7.8731e-02 -3.6062e-01 +6.9248e-01 +3.4775e-01 -4.0586e-03 +2.4627e-01 +1.2149e-01
106616 +1.524483832e-05 +1.524483832e-05 +3.780001524e+01 +3.780001524e+01 +3.5658e-01 -4.8394e-02 +3.0023e-01 +6.8750e-02 -7.6721e-01 -4.2543e-01 -1.6818e-01 -3.9597e-01 +4.2027e-01 -8.7253e-01 +8.7466e-01 -1.1175e+00 +2.3167e-01 +7.8310e-02 -3.6123e-01 +6.9240e-01 +3.4736e-01 -3.2224e-03 +2.4584e-01 +1.2154e-01
107309 +9.343265077e-06 +9.343265077e-06 +3.780000934e+01 +3.780000934e+01 +3.5659e-01 -4.8431e-02 +3.0040e-01 +6.8635e-02 -7.6741e-01 -4.2546e-01 -1.6819e-01 -3.9593e-01 +4.2024e-01 -8.7259e-01 +8.7485e-01 -1.1178e+00 +2.3169e-01 +7.8279e-02 -3.6135e-01 +6.9253e-01 +3.4721e-01 -3.0294e-03 +2.4573e-01 +1.2155e-01
107603 +6.006556120e-06 +6.006556120e-06 +3.780000601e+01 +3.780000601e+01 +3.5652e-01 -4.8378e-02 +3.0051e-01 +6.8608e-02 -7.6745e-01 -4.2547e-01 -1.6827e-01 -3.9582e-01 +4.2022e-01 -8.7264e-01 +8.7489e-01 -1.1177e+00 +2.3167e-01 +7.8165e-02 -3.6143e-01 +6.9240e-01 +3.4714e-01 -2.8483e-03 +2.4564e-01 +1.2153e-01
107867 +3.939899045e-06 +3.939899045e-06 +3.780000394e+01 +3.780000394e+01 +3.5656e-01 -4.8370e-02 +3.0052e-01 +6.8595e-02 -7.6747e-01 -4.2550e-01 -1.6824e-01 -3.9587e-01 +4.2024e-01 -8.7268e-01 +8.7490e-01 -1.1178e+00 +2.3170e-01 +7.8224e-02 -3.6144e-01 +6.9246e-01 +3.4719e-01 -2.9226e-03 +2.4571e-01 +1.2152e-01
108612 +2.488628660e-06 +2.488628660e-06 +3.780000249e+01 +3.780000249e+01 +3.5657e-01 -4.8450e-02 +3.0036e-01 +6.8685e-02 -7.6732e-01 -4.2547e-01 -1.6820e-01 -3.9596e-01 +4.2028e-01 -8.7256e-01 +8.7473e-01 -1.1177e+00 +2.3172e-01 +7.8293e-02 -3.6127e-01 +6.9242e-01 +3.4726e-01 -3.1184e-03 +2.4583e-01 +1.2147e-01
109257 +1.535411222e-06 +1.535411222e-06 +3.780000154e+01 +3.780000154e+01 +3.5651e-01 -4.8320e-02 +3.0079e-01 +6.8481e-02 -7.6766e-01 -4.2554e-01 -1.6831e-01 -3.9579e-01 +4.2014e-01 -8.7274e-01 +8.7503e-01 -1.1179e+00 +2.3170e-01 +7.8061e-02 -3.6165e-01 +6.9241e-01 +3.4700e-01 -2.6064e-03 +2.4554e-01 +1.2150e-01
109613 +6.387852949e-07 +6.387852949e-07 +3.780000064e+01 +3.780000064e+01 +3.5653e-01 -4.8310e-02 +3.0082e-01 +6.8459e-02 -7.6771e-01 -4.2555e-01 -1.6831e-01 -3.9577e-01 +4.2014e-01 -8.7277e-01 +8.7503e-01 -1.1179e+00 +2.3171e-01 +7.8072e-02 -3.6167e-01 +6.9242e-01 +3.4696e-01 -2.5750e-03 +2.4553e-01 +1.2151e-01
110049 +5.869197253e-07 +5.869197253e-07 +3.780000059e+01 +3.780000059e+01 +3.5652e-01 -4.8291e-02 +3.0087e-01 +6.8441e-02 -7.6773e-01 -4.2557e-01 -1.6832e-01 -3.9577e-01 +4.2013e-01 -8.7279e-01 +8.7506e-01 -1.1179e+00 +2.3172e-01 +7.8050e-02 -3.6170e-01 +6.9241e-01 +3.4695e-01 -2.5350e-03 +2.4550e-01 +1.2149e-01
110148 +3.855149018e-07 +3.855149018e-07 +3.780000039e+01 +3.780000039e+01 +3.5650e-01 -4.8248e-02 +3.0099e-01 +6.8383e-02 -7.6785e-01 -4.2559e-01 -1.6835e-01 -3.9570e-01 +4.2010e-01 -8.7285e-01 +8.7515e-01 -1.1180e+00 +2.3171e-01 +7.7974e-02 -3.6183e-01 +6.9241e-01 +3.4689e-01 -2.3933e-03 +2.4541e-01 +1.2150e-01
110714 +2.078677639e-07 +2.078677639e-07 +3.780000021e+01 +3.780000021e+01 +3.5652e-01 -4.8264e-02 +3.0092e-01 +6.8408e-02 -7.6779e-01 -4.2556e-01 -1.6833e-01 -3.9573e-01 +4.2011e-01 -8.7281e-01 +8.7510e-01 -1.1180e+00 +2.3173e-01 +7.8003e-02 -3.6177e-01 +6.9241e-01 +3.4692e-01 -2.4562e-03 +2.4546e-01 +1.2149e-01
111001 +1.386137001e-07 +1.386137001e-07 +3.780000014e+01 +3.780000014e+01 +3.5651e-01 -4.8258e-02 +3.0094e-01 +6.8398e-02 -7.6781e-01 -4.2556e-01 -1.6834e-01 -3.9571e-01 +4.2011e-01 -8.7282e-01 +8.7511e-01 -1.1180e+00 +2.3172e-01 +7.7992e-02 -3.6179e-01 +6.9240e-01 +3.4691e-01 -2.4419e-03 +2.4544e-01 +1.2150e-01
111509 +9.433739478e-08 +9.433739478e-08 +3.780000009e+01 +3.780000009e+01 +3.5652e-01 -4.8255e-02 +3.0096e-01 +6.8399e-02 -7.6782e-01 -4.2557e-01 -1.6834e-01 -3.9571e-01 +4.2010e-01 -8.7283e-01 +8.7512e-01 -1.1180e+00 +2.3172e-01 +7.7981e-02 -3.6180e-01 +6.9241e-01 +3.4690e-01 -2.4166e-03 +2.4543e-01 +1.2150e-01
111846 +4.983508006e-08 +4.983508006e-08 +3.780000005e+01 +3.780000005e+01 +3.5652e-01 -4.8266e-02 +3.0093e-01 +6.8412e-02 -7.6780e-01 -4.2556e-01 -1.6834e-01 -3.9572e-01 +4.2011e-01 -8.7282e-01 +8.7510e-01 -1.1180e+00 +2.3172e-01 +7.7989e-02 -3.6177e-01 +6.9240e-01 +3.4692e-01 -2.4494e-03 +2.4545e-01 +1.2150e-01
112372 +3.801179815e-08 +3.801179815e-08 +3.780000004e+01 +3.780000004e+01 +3.5652e-01 -4.8261e-02 +3.0095e-01 +6.8404e-02 -7.6781e-01 -4.2556e-01 -1.6834e-01 -3.9572e-01 +4.2011e-01 -8.7283e-01 +8.7511e-01 -1.1180e+00 +2.3172e-01 +7.7987e-02 -3.6178e-01 +6.9241e-01 +3.4691e-01 -2.4383e-03 +2.4544e-01 +1.2150e-01
112807 +2.259789511e-08 +2.259789511e-08 +3.780000002e+01 +3.780000002e+01 +3.5652e-01 -4.8243e-02 +3.0100e-01 +6.8381e-02 -7.6785e-01 -4.2557e-01 -1.6835e-01 -3.9570e-01 +4.2010e-01 -8.7285e-01 +8.7515e-01 -1.1180e+00 +2.3172e-01 +7.7960e-02 -3.6183e-01 +6.9241e-01 +3.4688e-01 -2.3771e-03 +2.4541e-01 +1.2150e-01
113169 +1.512512426e-08 +1.512512426e-08 +3.780000002e+01 +3.780000002e+01 +3.5652e-01 -4.8256e-02 +3.0096e-01 +6.8399e-02 -7.6782e-01 -4.2557e-01 -1.6834e-01 -3.9571e-01 +4.2011e-01 -8.7283e-01 +8.7512e-01 -1.1180e+00 +2.3172e-01 +7.7979e-02 -3.6179e-01 +6.9241e-01 +3.4690e-01 -2.4196e-03 +2.4543e-01 +1.2150e-01
113821 +9.285045621e-09 +9.285045621e-09 +3.780000001e+01 +3.780000001e+01 +3.5651e-01 -4.8244e-02 +3.0099e-01 +6.8382e-02 -7.6785e-01 -4.2557e-01 -1.6835e-01 -3.9570e-01 +4.2010e-01 -8.7285e-01 +8.7515e-01 -1.1180e+00 +2.3172e-01 +7.7962e-02 -3.6183e-01 +6.9240e-01 +3.4688e-01 -2.3827e-03 +2.4541e-01 +1.2150e-01
% function evaluation | noise-free fitness - Fopt (-1.139000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.346033514e+05 +5.346033514e+05 +5.345919614e+05 +5.345919614e+05 -2.1200e+00 +2.1038e+00 -2.5022e+00 -2.9793e+00 +1.2346e+00 -4.3270e+00 +1.7284e+00 +1.1393e+00 +8.8044e-01 +4.9192e+00 +1.8093e+00 +2.0503e-01 +4.2426e+00 -1.5066e+00 -4.5886e+00 +2.4069e+00 +2.7582e+00 +1.1225e+00 -1.7637e+00 +4.4075e+00
2 +3.826790897e+05 +3.826790897e+05 +3.826676997e+05 +3.826676997e+05 -2.2933e+00 -4.3965e+00 -3.9350e+00 -4.8276e+00 -8.4747e-01 -3.5502e+00 -2.5911e+00 -3.1518e+00 +8.0507e-01 -1.3235e+00 -2.7355e+00 -4.7990e+00 -5.6369e-01 -4.7201e-01 -2.9983e+00 -4.5650e+00 -1.0681e+00 +4.9230e+00 -1.1553e+00 +2.9410e+00
