% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
99269 +2.295624709e-03 +2.295624709e-03 -9.032770438e+01 -9.032770438e+01 -2.0518e-01 +1.3104e-01 -2.4249e-01 -5.3932e-01 -6.5542e-02 -6.6453e-03 +2.4331e-01 -4.8025e-02 -4.6762e-01 -9.1336e-02 +8.3266e-01 +3.8524e-01 +1.1425e+00 -2.0809e-01 -1.4272e-03 -8.0204e-01 -3.6683e-01 -7.0053e-01 +7.9424e-01 +3.2832e-01
100302 +1.521771882e-03 +1.521771882e-03 -9.032847823e+01 -9.032847823e+01 -2.1073e-01 +1.3783e-01 -2.4844e-01 -5.3576e-01 -6.7192e-02 +1.4555e-03 +2.3648e-01 -4.7256e-02 -4.7160e-01 -1.0183e-01 +8.3598e-01 +3.8241e-01 +1.1544e+00 -2.0701e-01 -5.0822e-03 -7.9374e-01 -3.7410e-01 -6.9670e-01 +8.0600e-01 +3.3883e-01
101036 +9.335357976e-04 +9.335357976e-04 -9.032906646e+01 -9.032906646e+01 -2.1537e-01 +1.4239e-01 -2.5259e-01 -5.3413e-01 -6.7211e-02 +7.7595e-03 +2.3249e-01 -4.7647e-02 -4.7441e-01 -1.0870e-01 +8.3793e-01 +3.8021e-01 +1.1632e+00 -2.0687e-01 -7.3738e-03 -7.8856e-01 -3.7852e-01 -6.9446e-01 +8.1433e-01 +3.4618e-01
101423 +5.973357613e-04 +5.973357613e-04 -9.032940266e+01 -9.032940266e+01 -2.1478e-01 +1.4237e-01 -2.5287e-01 -5.3479e-01 -6.7465e-02 +7.1888e-03 +2.3288e-01 -4.7030e-02 -4.7407e-01 -1.0886e-01 +8.3781e-01 +3.8059e-01 +1.1628e+00 -2.0642e-01 -7.1825e-03 -7.8922e-01 -3.7859e-01 -6.9400e-01 +8.1456e-01 +3.4581e-01
102336 +3.659044571e-04 +3.659044571e-04 -9.032963410e+01 -9.032963410e+01 -2.1768e-01 +1.4494e-01 -2.5518e-01 -5.3326e-01 -6.7060e-02 +1.1021e-02 +2.3038e-01 -4.6847e-02 -4.7546e-01 -1.1245e-01 +8.3891e-01 +3.7943e-01 +1.1673e+00 -2.0646e-01 -8.5374e-03 -7.8586e-01 -3.8101e-01 -6.9253e-01 +8.1893e-01 +3.5038e-01
102953 +2.414507832e-04 +2.414507832e-04 -9.032975855e+01 -9.032975855e+01 -2.1788e-01 +1.4490e-01 -2.5526e-01 -5.3341e-01 -6.7581e-02 +1.0975e-02 +2.3057e-01 -4.7140e-02 -4.7556e-01 -1.1300e-01 +8.3900e-01 +3.7961e-01 +1.1677e+00 -2.0665e-01 -8.6867e-03 -7.8600e-01 -3.8128e-01 -6.9266e-01 +8.1936e-01 +3.5064e-01
104350 +1.229576421e-04 +1.229576421e-04 -9.032987704e+01 -9.032987704e+01 -2.1611e-01 +1.4377e-01 -2.5391e-01 -5.3403e-01 -6.7148e-02 +9.2458e-03 +2.3204e-01 -4.6925e-02 -4.7458e-01 -1.1103e-01 +8.3827e-01 +3.7992e-01 +1.1651e+00 -2.0681e-01 -7.7574e-03 -7.8741e-01 -3.7991e-01 -6.9322e-01 +8.1681e-01 +3.4857e-01
104621 +9.799821959e-05 +9.799821959e-05 -9.032990200e+01 -9.032990200e+01 -2.1596e-01 +1.4345e-01 -2.5395e-01 -5.3418e-01 -6.7172e-02 +8.7431e-03 +2.3236e-01 -4.7093e-02 -4.7466e-01 -1.1058e-01 +8.3804e-01 +3.7999e-01 +1.1646e+00 -2.0676e-01 -7.6807e-03 -7.8793e-01 -3.7969e-01 -6.9341e-01 +8.1631e-01 +3.4817e-01
105424 +5.707777869e-05 +5.707777869e-05 -9.032994292e+01 -9.032994292e+01 -2.1645e-01 +1.4395e-01 -2.5450e-01 -5.3385e-01 -6.7172e-02 +9.5284e-03 +2.3193e-01 -4.6998e-02 -4.7482e-01 -1.1134e-01 +8.3822e-01 +3.7975e-01 +1.1655e+00 -2.0675e-01 -8.1733e-03 -7.8714e-01 -3.7994e-01 -6.9323e-01 +8.1732e-01 +3.4915e-01
106114 +3.273972142e-05 +3.273972142e-05 -9.032996726e+01 -9.032996726e+01 -2.1672e-01 +1.4443e-01 -2.5473e-01 -5.3379e-01 -6.7389e-02 +9.9477e-03 +2.3152e-01 -4.6988e-02 -4.7510e-01 -1.1197e-01 +8.3861e-01 +3.7978e-01 +1.1662e+00 -2.0667e-01 -8.1759e-03 -7.8679e-01 -3.8053e-01 -6.9289e-01 +8.1803e-01 +3.4975e-01
106739 +2.107558063e-05 +2.107558063e-05 -9.032997892e+01 -9.032997892e+01 -2.1621e-01 +1.4395e-01 -2.5423e-01 -5.3402e-01 -6.7272e-02 +9.1223e-03 +2.3215e-01 -4.6946e-02 -4.7477e-01 -1.1118e-01 +8.3832e-01 +3.7994e-01 +1.1652e+00 -2.0677e-01 -7.8656e-03 -7.8751e-01 -3.7996e-01 -6.9320e-01 +8.1707e-01 +3.4886e-01
107908 +1.227573826e-05 +1.227573826e-05 -9.032998772e+01 -9.032998772e+01 -2.1671e-01 +1.4449e-01 -2.5478e-01 -5.3374e-01 -6.7314e-02 +9.8413e-03 +2.3159e-01 -4.6875e-02 -4.7514e-01 -1.1204e-01 +8.3853e-01 +3.7964e-01 +1.1662e+00 -2.0676e-01 -8.2019e-03 -7.8673e-01 -3.8047e-01 -6.9298e-01 +8.1814e-01 +3.4973e-01
108449 +9.750652751e-06 +9.750652751e-06 -9.032999025e+01 -9.032999025e+01 -2.1663e-01 +1.4424e-01 -2.5461e-01 -5.3380e-01 -6.7349e-02 +9.5554e-03 +2.3179e-01 -4.6892e-02 -4.7498e-01 -1.1172e-01 +8.3849e-01 +3.7978e-01 +1.1658e+00 -2.0677e-01 -8.1277e-03 -7.8694e-01 -3.8020e-01 -6.9315e-01 +8.1780e-01 +3.4942e-01
109325 +5.730702000e-06 +5.730702000e-06 -9.032999427e+01 -9.032999427e+01 -2.1643e-01 +1.4407e-01 -2.5433e-01 -5.3389e-01 -6.7276e-02 +9.2885e-03 +2.3198e-01 -4.6876e-02 -4.7489e-01 -1.1134e-01 +8.3835e-01 +3.7986e-01 +1.1654e+00 -2.0674e-01 -8.0378e-03 -7.8730e-01 -3.7999e-01 -6.9324e-01 +8.1740e-01 +3.4903e-01
109540 +3.256393413e-06 +3.256393413e-06 -9.032999674e+01 -9.032999674e+01 -2.1680e-01 +1.4448e-01 -2.5476e-01 -5.3374e-01 -6.7320e-02 +9.8284e-03 +2.3156e-01 -4.6925e-02 -4.7510e-01 -1.1194e-01 +8.3858e-01 +3.7966e-01 +1.1662e+00 -2.0669e-01 -8.2679e-03 -7.8679e-01 -3.8044e-01 -6.9300e-01 +8.1809e-01 +3.4967e-01
110445 +1.858538624e-06 +1.858538624e-06 -9.032999814e+01 -9.032999814e+01 -2.1664e-01 +1.4428e-01 -2.5455e-01 -5.3383e-01 -6.7313e-02 +9.5923e-03 +2.3172e-01 -4.6912e-02 -4.7501e-01 -1.1163e-01 +8.3849e-01 +3.7982e-01 +1.1658e+00 -2.0668e-01 -8.1385e-03 -7.8703e-01 -3.8024e-01 -6.9314e-01 +8.1772e-01 +3.4938e-01
112076 +1.531759068e-06 +1.531759068e-06 -9.032999847e+01 -9.032999847e+01 -2.1656e-01 +1.4421e-01 -2.5447e-01 -5.3387e-01 -6.7310e-02 +9.5044e-03 +2.3184e-01 -4.6905e-02 -4.7495e-01 -1.1154e-01 +8.3845e-01 +3.7984e-01 +1.1657e+00 -2.0672e-01 -8.1102e-03 -7.8714e-01 -3.8014e-01 -6.9319e-01 +8.1761e-01 +3.4928e-01
112765 +8.589881020e-07 +8.589881020e-07 -9.032999914e+01 -9.032999914e+01 -2.1673e-01 +1.4437e-01 -2.5465e-01 -5.3379e-01 -6.7316e-02 +9.7237e-03 +2.3167e-01 -4.6912e-02 -4.7506e-01 -1.1180e-01 +8.3850e-01 +3.7973e-01 +1.1660e+00 -2.0671e-01 -8.1994e-03 -7.8691e-01 -3.8032e-01 -6.9307e-01 +8.1794e-01 +3.4954e-01
113133 +5.221515096e-07 +5.221515096e-07 -9.032999948e+01 -9.032999948e+01 -2.1659e-01 +1.4426e-01 -2.5453e-01 -5.3384e-01 -6.7297e-02 +9.5449e-03 +2.3177e-01 -4.6907e-02 -4.7498e-01 -1.1158e-01 +8.3845e-01 +3.7979e-01 +1.1658e+00 -2.0670e-01 -8.1307e-03 -7.8707e-01 -3.8017e-01 -6.9315e-01 +8.1770e-01 +3.4933e-01
113803 +2.690198784e-07 +2.690198784e-07 -9.032999973e+01 -9.032999973e+01 -2.1656e-01 +1.4419e-01 -2.5449e-01 -5.3387e-01 -6.7312e-02 +9.4858e-03 +2.3181e-01 -4.6924e-02 -4.7495e-01 -1.1150e-01 +8.3844e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1168e-03 -7.8712e-01 -3.8013e-01 -6.9317e-01 +8.1760e-01 +3.4924e-01
114599 +2.107839521e-07 +2.107839521e-07 -9.032999979e+01 -9.032999979e+01 -2.1664e-01 +1.4430e-01 -2.5459e-01 -5.3382e-01 -6.7327e-02 +9.6183e-03 +2.3172e-01 -4.6909e-02 -4.7501e-01 -1.1167e-01 +8.3847e-01 +3.7978e-01 +1.1659e+00 -2.0670e-01 -8.1734e-03 -7.8700e-01 -3.8023e-01 -6.9312e-01 +8.1778e-01 +3.4943e-01
115019 +1.299538752e-07 +1.299538752e-07 -9.032999987e+01 -9.032999987e+01 -2.1653e-01 +1.4417e-01 -2.5445e-01 -5.3388e-01 -6.7308e-02 +9.4481e-03 +2.3184e-01 -4.6908e-02 -4.7493e-01 -1.1146e-01 +8.3841e-01 +3.7984e-01 +1.1656e+00 -2.0672e-01 -8.0945e-03 -7.8717e-01 -3.8007e-01 -6.9320e-01 +8.1754e-01 +3.4920e-01
116269 +5.211738596e-08 +5.211738596e-08 -9.032999995e+01 -9.032999995e+01 -2.1655e-01 +1.4420e-01 -2.5448e-01 -5.3388e-01 -6.7310e-02 +9.4891e-03 +2.3181e-01 -4.6909e-02 -4.7496e-01 -1.1150e-01 +8.3843e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1155e-03 -7.8713e-01 -3.8012e-01 -6.9319e-01 +8.1760e-01 +3.4925e-01
117184 +3.923970837e-08 +3.923970837e-08 -9.032999996e+01 -9.032999996e+01 -2.1656e-01 +1.4422e-01 -2.5449e-01 -5.3387e-01 -6.7308e-02 +9.5015e-03 +2.3180e-01 -4.6911e-02 -4.7497e-01 -1.1152e-01 +8.3844e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1165e-03 -7.8712e-01 -3.8013e-01 -6.9318e-01 +8.1761e-01 +3.4927e-01
117974 +1.854056109e-08 +1.854056109e-08 -9.032999998e+01 -9.032999998e+01 -2.1656e-01 +1.4421e-01 -2.5449e-01 -5.3387e-01 -6.7312e-02 +9.5027e-03 +2.3180e-01 -4.6910e-02 -4.7496e-01 -1.1152e-01 +8.3844e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1208e-03 -7.8712e-01 -3.8013e-01 -6.9318e-01 +8.1762e-01 +3.4927e-01
118526 +1.414963435e-08 +1.414963435e-08 -9.032999999e+01 -9.032999999e+01 -2.1657e-01 +1.4422e-01 -2.5450e-01 -5.3387e-01 -6.7312e-02 +9.5129e-03 +2.3180e-01 -4.6911e-02 -4.7497e-01 -1.1153e-01 +8.3844e-01 +3.7981e-01 +1.1657e+00 -2.0672e-01 -8.1248e-03 -7.8711e-01 -3.8013e-01 -6.9318e-01 +8.1763e-01 +3.4928e-01
119210 +9.014271996e-09 +9.014271996e-09 -9.032999999e+01 -9.032999999e+01 -2.1656e-01 +1.4421e-01 -2.5449e-01 -5.3387e-01 -6.7314e-02 +9.4981e-03 +2.3180e-01 -4.6911e-02 -4.7496e-01 -1.1152e-01 +8.3844e-01 +3.7982e-01 +1.1657e+00 -2.0672e-01 -8.1181e-03 -7.8712e-01 -3.8013e-01 -6.9318e-01 +8.1761e-01 +3.4927e-01
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.636021336e+05 +6.636021336e+05 +6.636677436e+05 +6.636677436e+05 -4.6146e+00 -2.6742e-01 -4.4306e+00 -5.5910e-01 -1.9394e+00 +1.3636e+00 +4.2591e+00 +4.9496e+00 +1.6019e+00 -1.6163e+00 +3.8442e+00 -5.4395e-01 +4.1062e+00 +1.2769e+00 +3.0131e+00 -2.8744e+00 +4.4635e+00 -4.0330e+00 +2.3230e+00 +4.4743e+00
2 +3.036867345e+05 +3.036867345e+05 +3.037523445e+05 +3.037523445e+05 -3.0295e+00 +1.9019e+00 -3.3888e+00 -3.5104e+00 +4.6747e+00 +1.1071e+00 -4.6102e+00 +3.3254e+00 -2.7549e+00 +9.0918e-01 +4.4364e+00 +1.1335e+00 +3.2650e+00 -1.1185e+00 -2.3474e+00 -3.8699e+00 +1.2297e-01 -3.9744e+00 -4.2010e+00 -1.9686e-01
4 +1.849133934e+05 +1.849133934e+05 +1.849790034e+05 +1.849790034e+05 -3.8384e+00 +2.3364e+00 -5.2531e-01 +4.5074e+00 +1.4565e+00 -4.8925e+00 +1.1688e+00 -3.6611e+00 +7.0216e-01 +2.1869e+00 +2.5001e+00 -5.0638e-01 +2.2275e+00 -4.6175e+00 -4.4327e+00 -2.1033e-01 +2.8897e+00 +2.6933e+00 +4.6046e+00 -4.3914e+00
16 +8.359133644e+04 +8.359133644e+04 +8.365694644e+04 +8.365694644e+04 -2.2161e+00 -2.9305e+00 +6.9593e-01 -1.7344e+00 -1.9411e+00 -4.9017e+00 -5.9888e-01 +8.9367e-01 +1.0653e+00 -1.8115e+00 -1.3304e+00 -2.4621e-01 +1.1779e+00 +3.1848e+00 -8.7216e-01 -1.8937e+00 +9.1592e-01 -2.8037e+00 +5.0966e-01 -2.4282e+00
276 +2.093488969e+04 +2.093488969e+04 +2.100049969e+04 +2.100049969e+04 +1.7457e-01 -1.7125e+00 +3.3885e+00 -1.2072e+00 -1.1249e+00 +3.1518e+00 +1.2165e+00 +3.0244e+00 -3.9238e-01 +1.5536e-02 -2.5564e+00 -1.3137e+00 +1.8097e+00 -9.4124e-01 +8.2055e-01 +2.3755e+00 +1.1536e+00 +1.4126e+00 +3.0510e+00 -9.4043e-01
1323 +7.816821296e+03 +7.816821296e+03 +7.882431296e+03 +7.882431296e+03 -2.0987e+00 -1.5838e+00 -7.4553e-02 +5.7481e-01 -1.0345e+00 -1.0301e+00 -4.7075e-01 +1.0126e+00 +7.3103e-01 +3.1690e-01 -1.0177e+00 -8.2342e-01 -2.4293e+00 -2.6011e-01 -5.3934e-01 -1.9188e+00 +2.1420e+00 +7.9246e-01 +3.3256e-01 -1.2624e+00
2143 +5.320312975e+03 +5.320312975e+03 +5.385922975e+03 +5.385922975e+03 -1.0652e+00 -3.8093e-02 +5.3047e-01 -7.8701e-01 -4.4592e-01 +3.1979e-01 +1.9000e+00 +3.1897e-01 +2.2711e+00 -6.8271e-01 -1.9431e+00 -1.0496e+00 +9.9053e-01 +9.6549e-01 +8.8430e-01 -8.8880e-01 -8.6500e-01 +1.2212e+00 +1.1721e-01 +8.9297e-01
2470 +2.898386194e+03 +2.898386194e+03 +2.963996194e+03 +2.963996194e+03 +1.0813e+00 -3.7188e-01 -1.8349e-01 +5.8526e-01 +6.9078e-01 +6.8255e-01 -2.1857e-01 +7.1760e-01 -1.0543e-01 +1.0137e+00 -3.8467e-01 +7.0907e-01 -4.2771e-01 -4.4026e-01 +6.5317e-01 +1.4280e+00 +1.3781e-01 +1.4493e+00 -1.2961e+00 +8.9486e-01
3183 +1.642020516e+03 +1.642020516e+03 +1.707630516e+03 +1.707630516e+03 +1.4487e+00 -3.5147e-01 -2.3760e-02 +1.2034e-01 -5.0212e-01 +1.3251e+00 +4.5226e-01 +2.1896e+00 +5.8831e-01 +1.6464e-01 -1.1343e+00 -6.5031e-01 +8.5691e-03 -9.4130e-02 +1.0023e+00 +9.2188e-01 -1.1658e-01 +1.4052e+00 +1.0437e+00 -7.4622e-01
3452 +1.160153487e+03 +1.160153487e+03 +1.225763487e+03 +1.225763487e+03 -2.3083e-01 -4.3721e-01 +1.1973e+00 -1.5161e+00 +7.3999e-02 -2.8557e-01 -4.4191e-01 +1.8043e+00 +9.7033e-01 -5.4125e-01 -1.8354e-01 +1.0176e-01 +8.4539e-01 +6.4812e-01 +4.0288e-01 +8.5859e-01 -3.6819e-01 +7.6334e-01 +7.2974e-01 +1.4565e-01
3584 +6.991539723e+02 +6.991539723e+02 +7.647639723e+02 +7.647639723e+02 -2.4039e-02 +7.2458e-01 -5.3132e-01 +9.4027e-01 +1.4241e-02 +7.7194e-01 -2.2492e-01 +5.3989e-01 +9.3168e-01 -7.6359e-01 +4.0333e-01 -3.7581e-01 +6.8080e-01 +8.3119e-01 -4.7962e-01 -2.0703e-01 -1.0223e+00 +8.3572e-01 +4.7894e-01 -7.3211e-01
4090 +4.597486570e+02 +4.597486570e+02 +5.253586570e+02 +5.253586570e+02 -1.2652e-01 -2.0864e-02 +5.8741e-02 -1.2269e+00 -4.5471e-01 -2.4415e-01 -1.4125e+00 +7.2134e-01 +2.0819e-01 +1.0083e+00 -2.2001e-01 +8.9360e-01 -6.3451e-01 -5.5397e-02 +8.2463e-02 -2.3756e-02 -2.7017e-01 +6.8138e-01 +1.9371e-01 +1.9895e-01
4955 +3.293454794e+02 +3.293454794e+02 +3.949554794e+02 +3.949554794e+02 -8.3851e-01 +1.6331e-01 -7.1327e-02 -9.7028e-01 -3.8624e-01 +9.0508e-01 -5.8675e-01 +9.4094e-02 -9.3735e-02 +5.6071e-01 -1.6032e-01 -4.8176e-02 -8.5721e-01 -5.7748e-01 -1.0093e+00 -5.3078e-01 +1.6165e-02 +4.4898e-01 +3.1688e-01 -3.6033e-01
5590 +1.883659296e+02 +1.883659296e+02 +2.539759296e+02 +2.539759296e+02 -4.7991e-01 -1.7310e-01 -4.2710e-02 -8.0208e-01 +6.7979e-01 -1.3415e-01 -7.7477e-01 +1.0167e+00 -1.7217e-02 -5.1720e-01 -1.8655e-01 -4.5717e-01 -1.2562e-01 -1.3858e-01 -5.4399e-01 -1.5197e-01 +1.6165e-01 +2.4796e-02 +1.7479e-01 -7.1513e-02
6462 +1.577011786e+02 +1.577011786e+02 +2.233111786e+02 +2.233111786e+02 -6.6361e-01 -1.6167e-01 +1.3320e-01 -3.3357e-01 +9.9408e-03 +3.9569e-01 -5.6605e-01 +1.2107e+00 +4.1421e-01 -1.9096e-01 +5.5836e-02 -8.8180e-01 -1.0562e-01 -5.9122e-03 -2.4621e-01 +2.4786e-02 -1.4957e-01 +5.3153e-02 +5.6078e-01 -3.1732e-01
7589 +9.755213312e+01 +9.755213312e+01 +1.631621331e+02 +1.631621331e+02 -2.4818e-01 -3.7051e-01 +4.3021e-01 -6.0827e-01 +3.0169e-01 +7.4191e-01 -3.8426e-01 +8.7519e-01 +2.8548e-01 -1.1998e-01 -2.9997e-01 -5.9486e-01 -4.4848e-01 +3.7078e-02 -1.0529e-01 -3.1994e-02 -2.3629e-01 +3.4105e-01 +1.5122e-01 -4.8296e-01
8586 +6.167313777e+01 +6.167313777e+01 +1.272831378e+02 +1.272831378e+02 -3.5370e-01 -1.7308e-01 +2.7765e-01 -8.0248e-01 +4.4848e-01 +8.1568e-01 -3.5749e-01 +6.4806e-01 +1.1492e-01 +2.6022e-01 -9.2089e-02 -4.5564e-01 -5.6381e-01 -1.6879e-01 -1.1666e-01 +1.5196e-01 -2.8243e-01 +1.0301e-01 +2.2453e-01 -8.3662e-01
9827 +3.784971613e+01 +3.784971613e+01 +1.034597161e+02 +1.034597161e+02 +1.1583e-01 -2.9744e-01 +6.0051e-02 -4.9235e-01 +6.2136e-01 +1.0742e+00 -2.5089e-01 +6.9470e-01 +2.3444e-01 +1.4104e-01 -2.3226e-01 -3.9838e-01 -3.4274e-01 -1.5100e-01 -1.4495e-01 +1.8872e-01 -2.3415e-01 +2.8393e-01 +6.0061e-01 -5.6048e-01
11941 +2.476791599e+01 +2.476791599e+01 +9.037791599e+01 +9.037791599e+01 +1.0821e-01 -2.8618e-01 +3.4098e-02 -6.2965e-01 +6.2935e-01 +1.0100e+00 -5.6435e-01 +8.3696e-01 +2.4840e-01 +7.8642e-02 -3.5397e-02 -4.5731e-01 -5.1996e-01 -6.3287e-02 -4.0156e-01 +1.9369e-01 -3.1515e-01 +2.4098e-01 +5.1336e-01 -5.7480e-01
21922 +1.584433411e+01 +1.584433411e+01 +8.145433411e+01 +8.145433411e+01 +4.4737e-01 -1.8429e-01 -2.2892e-01 -3.2712e-01 +4.7942e-01 +1.1548e+00 -9.2703e-02 +8.7835e-01 +5.0293e-01 +2.1056e-01 -2.2715e-01 -5.2279e-01 -3.8448e-01 -1.2582e-01 -1.8229e-01 -8.5435e-02 -2.6834e-01 +2.0935e-01 +3.6996e-01 -4.6819e-01
42229 +9.997616337e+00 +9.997616337e+00 +7.560761634e+01 +7.560761634e+01 +6.1308e-01 +5.7138e-02 -3.9245e-01 +2.8163e-01 -1.5229e-01 +5.5702e-01 +2.9279e-01 +4.6627e-01 +4.8708e-01 -4.9914e-02 -3.4674e-01 -6.2105e-01 +3.3847e-01 +2.5995e-01 -5.2172e-02 +1.2812e-01 -4.1463e-01 +1.2276e+00 +3.1488e-02 +1.1380e-01
56031 +6.228675365e+00 +6.228675365e+00 +7.183867537e+01 +7.183867537e+01 +5.6694e-01 -3.7358e-02 -4.4276e-01 -4.7197e-02 -3.8636e-01 +2.1441e-01 +2.7425e-01 -1.5095e-01 +2.0773e-01 -1.2863e-01 -3.2929e-01 +5.7844e-02 +5.1905e-01 +4.2635e-02 +5.3745e-01 +1.6376e-01 -6.9247e-01 +1.1170e+00 -4.2168e-01 +7.5512e-01
62430 +3.963924602e+00 +3.963924602e+00 +6.957392460e+01 +6.957392460e+01 +6.2243e-01 -1.6685e-01 -3.9279e-01 -4.0369e-02 -3.2577e-01 -1.0003e-01 +9.9526e-02 -2.0728e-01 +1.8009e-01 -3.2064e-01 -2.2039e-01 +2.4644e-01 +6.6505e-01 +1.1675e-01 +5.7101e-01 +1.3387e-01 -5.1868e-01 +7.0188e-01 -5.8979e-01 +1.0494e+00
69121 +2.510914586e+00 +2.510914586e+00 +6.812091459e+01 +6.812091459e+01 +5.5171e-01 -1.0689e-01 -2.7911e-01 +1.2225e-01 -4.0675e-01 -4.3756e-01 +1.0337e-01 -1.8363e-01 +2.8821e-01 -4.2015e-01 -1.4243e-01 +4.4582e-01 +7.0133e-01 +1.4286e-01 +5.4342e-01 +1.1050e-01 -4.4942e-01 +3.7042e-01 -6.6769e-01 +1.0763e+00
72823 +1.547243389e+00 +1.547243389e+00 +6.715724339e+01 +6.715724339e+01 +4.2450e-01 -2.3626e-02 -1.3063e-01 +3.2964e-01 -5.4605e-01 -6.5972e-01 +2.5182e-01 -2.4365e-01 +3.2578e-01 -4.6275e-01 -1.8250e-01 +5.7613e-01 +6.7600e-01 +1.2928e-01 +5.0129e-01 +1.0555e-01 -3.3680e-01 +1.1224e-01 -6.5613e-01 +9.7751e-01
75008 +9.841182081e-01 +9.841182081e-01 +6.659411821e+01 +6.659411821e+01 +3.9848e-01 +3.3790e-04 -8.9589e-02 +3.6124e-01 -5.6771e-01 -6.7647e-01 +2.8125e-01 -2.6609e-01 +3.1646e-01 -4.4487e-01 -1.9091e-01 +5.9896e-01 +6.7260e-01 +1.3041e-01 +5.0023e-01 +9.0047e-02 -2.7704e-01 +6.5289e-02 -6.3696e-01 +9.3859e-01
78059 +6.077408817e-01 +6.077408817e-01 +6.621774088e+01 +6.621774088e+01 +3.6362e-01 +4.1221e-02 -5.7270e-02 +4.3543e-01 -6.0226e-01 -7.1530e-01 +3.3115e-01 -3.3373e-01 +2.7684e-01 -4.0789e-01 -1.9138e-01 +6.2690e-01 +6.6008e-01 +1.1131e-01 +5.0245e-01 +6.3898e-02 -2.1035e-01 -1.2742e-02 -6.2676e-01 +8.9198e-01
79809 +3.454875990e-01 +3.454875990e-01 +6.595548760e+01 +6.595548760e+01 +3.1912e-01 +1.0474e-01 -3.1013e-02 +5.4624e-01 -6.2896e-01 -7.7231e-01 +3.9447e-01 -4.5534e-01 +2.0525e-01 -3.4661e-01 -1.6275e-01 +6.3884e-01 +6.5006e-01 +9.6766e-02 +5.0493e-01 +1.7609e-02 -1.0313e-01 -8.8360e-02 -6.1194e-01 +8.2576e-01
81113 +2.509647061e-01 +2.509647061e-01 +6.586096471e+01 +6.586096471e+01 +3.0387e-01 +1.4180e-01 -2.6346e-02 +5.8995e-01 -6.3223e-01 -8.0290e-01 +4.1398e-01 -5.0988e-01 +1.6443e-01 -3.2846e-01 -1.4208e-01 +6.4208e-01 +6.4274e-01 +8.8919e-02 +5.0664e-01 -1.1894e-02 -6.2051e-02 -1.1538e-01 -6.0219e-01 +7.9351e-01
83763 +1.561512532e-01 +1.561512532e-01 +6.576615125e+01 +6.576615125e+01 +2.7953e-01 +1.8322e-01 -3.2101e-02 +6.6060e-01 -6.2634e-01 -8.3546e-01 +4.4494e-01 -5.9559e-01 +1.0535e-01 -2.9317e-01 -1.1030e-01 +6.3516e-01 +6.2983e-01 +7.6393e-02 +5.0112e-01 -4.0933e-02 -3.3441e-03 -1.6139e-01 -5.9924e-01 +7.5473e-01
85094 +9.139316018e-02 +9.139316018e-02 +6.570139316e+01 +6.570139316e+01 +2.7123e-01 +2.0941e-01 -3.8529e-02 +6.9023e-01 -6.2947e-01 -8.4852e-01 +4.6007e-01 -6.3341e-01 +7.0931e-02 -2.6537e-01 -9.2398e-02 +6.3180e-01 +6.2552e-01 +6.8871e-02 +4.9754e-01 -5.1994e-02 +2.5244e-02 -1.7842e-01 -5.9513e-01 +7.3407e-01
86841 +6.278014775e-02 +6.278014775e-02 +6.567278015e+01 +6.567278015e+01 +2.5875e-01 +2.3041e-01 -4.6619e-02 +7.1931e-01 -6.2705e-01 -8.6079e-01 +4.7125e-01 -6.6883e-01 +4.4886e-02 -2.5378e-01 -7.1677e-02 +6.2547e-01 +6.1980e-01 +6.2447e-02 +4.9325e-01 -6.8713e-02 +4.9586e-02 -2.0034e-01 -5.9305e-01 +7.1604e-01
87415 +3.904187297e-02 +3.904187297e-02 +6.564904187e+01 +6.564904187e+01 +2.4963e-01 +2.5104e-01 -5.5354e-02 +7.5130e-01 -6.2263e-01 -8.7733e-01 +4.8505e-01 -7.1372e-01 +1.3508e-02 -2.3331e-01 -5.3371e-02 +6.1993e-01 +6.1592e-01 +5.6489e-02 +4.9248e-01 -8.4881e-02 +7.8438e-02 -2.1877e-01 -5.9303e-01 +6.9981e-01
89181 +2.356823712e-02 +2.356823712e-02 +6.563356824e+01 +6.563356824e+01 +2.3670e-01 +2.8544e-01 -7.0640e-02 +7.9988e-01 -6.1340e-01 -8.9416e-01 +5.0337e-01 -7.7226e-01 -2.9037e-02 -2.0890e-01 -2.3627e-02 +6.0905e-01 +6.0862e-01 +4.4259e-02 +4.8578e-01 -1.0957e-01 +1.2001e-01 -2.4489e-01 -5.8724e-01 +6.7076e-01
90011 +1.524420476e-02 +1.524420476e-02 +6.562524420e+01 +6.562524420e+01 +2.3758e-01 +2.8300e-01 -6.9237e-02 +7.9502e-01 -6.1349e-01 -8.9346e-01 +5.0120e-01 -7.6710e-01 -2.7594e-02 -2.0917e-01 -2.7618e-02 +6.1142e-01 +6.0728e-01 +4.3173e-02 +4.8758e-01 -1.0463e-01 +1.1413e-01 -2.4369e-01 -5.8982e-01 +6.7350e-01
