% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
60801 +9.730382771e-01 +9.730382771e-01 +8.952303828e+01 +8.952303828e+01 +1.5689e+00 +2.9997e+00 +1.8687e+00 +2.1783e+00 +2.0713e+00 -2.1950e+00 +3.0262e-01 +3.3842e-01 +2.6909e-01 -6.1891e-01 -5.1956e-01 +2.5674e+00 -2.0178e+00 +2.0716e+00 +2.1716e+00 -2.0789e+00 +1.3973e+00 -1.0028e+00 -2.3751e+00 -2.0364e+00
105901 +6.046531777e-01 +6.046531777e-01 +8.915465318e+01 +8.915465318e+01 -2.1161e+00 +2.0751e+00 +2.1343e+00 +2.0601e+00 +2.0443e+00 +5.3584e-01 -2.7440e+00 +1.9083e+00 -2.0763e+00 -1.9703e+00 -2.1349e+00 +2.1036e+00 -3.5623e-01 +8.7006e-01 +2.4417e+00 -2.0685e+00 +2.1102e+00 -8.2980e-01 -1.1668e+00 -2.3359e+00
197102 +3.805248572e-01 +3.805248572e-01 +8.893052486e+01 +8.893052486e+01 -2.1161e+00 +2.0751e+00 +2.0948e+00 +2.1255e+00 +2.0839e+00 +5.3625e-01 -2.7440e+00 +1.9083e+00 -2.1959e+00 -2.0867e+00 -2.1349e+00 +2.1036e+00 -3.5623e-01 +8.7006e-01 +2.3872e+00 -2.0408e+00 +2.1102e+00 -7.9545e-01 -1.2442e+00 -2.3347e+00
433707 +1.787154731e-01 +1.787154731e-01 +8.872871547e+01 +8.872871547e+01 -2.1064e+00 +2.1000e+00 +2.1207e+00 -9.2085e-01 +2.8595e+00 -1.9191e+00 -2.1483e+00 +2.0766e+00 -2.1138e+00 -2.1040e+00 -2.1140e+00 +2.1048e+00 -2.1020e+00 +2.1126e+00 +2.1064e+00 -1.6708e+00 +2.2119e+00 -2.0959e+00 -2.1074e+00 -2.1047e+00
894603 +1.387519083e-01 +1.387519083e-01 +8.868875191e+01 +8.868875191e+01 +1.5125e+00 +3.0091e+00 +1.8791e+00 +2.1611e+00 +2.0921e+00 -2.1072e+00 -2.1069e+00 +2.1047e+00 -2.0786e+00 -2.1107e+00 -2.1060e+00 +2.0638e+00 -2.1139e+00 +2.1036e+00 +2.1046e+00 -2.1051e+00 +2.1051e+00 -2.1046e+00 -8.8925e-01 -2.4087e+00
% function evaluation | noise-free fitness - Fopt (1.874500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.233518377e+05 +2.233518377e+05 +2.235392877e+05 +2.235392877e+05 -1.7056e-01 +2.7073e+00 +3.2338e+00 +1.2803e+00 +2.0528e+00 +3.0999e+00 +2.0353e+00 -1.1062e+00 +3.6079e+00 -5.4663e-01 -4.7432e+00 -3.6888e+00 -2.5694e+00 -2.9806e+00 -3.4078e+00 -3.1714e-01 +2.6775e+00 +4.4725e+00 -1.1397e+00 -4.1339e+00
4 +1.002703298e+05 +1.002703298e+05 +1.004577798e+05 +1.004577798e+05 +3.4162e-01 -6.0978e-01 +3.0792e+00 +2.4444e+00 -2.1801e+00 +2.6962e+00 -2.1560e+00 -2.2974e+00 -4.1382e+00 +1.9486e+00 +4.7716e+00 -7.3970e-01 +3.7171e+00 -3.1095e+00 +3.1842e+00 +2.6177e+00 +5.2364e-01 +4.1708e+00 -3.0975e+00 +1.0767e+00
7 +7.054986470e+04 +7.054986470e+04 +7.073731470e+04 +7.073731470e+04 +3.7398e+00 +3.5364e+00 -4.2527e+00 +4.3939e+00 +3.8003e+00 -1.3464e+00 +2.4945e+00 +2.3156e+00 +2.6921e+00 -3.8948e+00 -1.5746e+00 -2.3541e+00 +2.3225e+00 -1.6034e+00 -2.5394e+00 -2.7331e-01 -1.2941e-01 +1.9915e+00 -2.8750e-01 -1.4954e+00
8 +4.031243576e+04 +4.031243576e+04 +4.049988576e+04 +4.049988576e+04 -4.9110e+00 -1.1220e+00 -1.9913e+00 -1.6997e+00 +2.8585e+00 -4.1336e-02 +1.1299e+00 -1.9228e+00 -4.0765e-01 +2.5644e+00 +2.5649e+00 +1.4302e+00 +3.9895e+00 +1.0662e+00 -1.8562e+00 -1.6041e+00 +1.4072e+00 +8.7439e-01 +3.6077e+00 +1.3090e-01
104 +1.395908076e+04 +1.395908076e+04 +1.414653076e+04 +1.414653076e+04 +1.7974e+00 +9.7304e-01 +4.9018e-01 -1.7731e+00 +9.7651e-01 -6.9177e-01 +2.3437e-02 -5.0913e-01 +2.2997e+00 -2.5600e+00 +2.1835e+00 +2.6825e-01 -9.9640e-02 -7.2791e-01 -6.5766e-01 +1.6034e+00 -4.0743e+00 +2.1859e+00 +2.4102e-01 +1.9735e+00
907 +5.480595018e+03 +5.480595018e+03 +5.668045018e+03 +5.668045018e+03 -1.3324e+00 +2.5450e+00 +2.5441e-01 -4.5141e-01 +3.4887e+00 -6.8147e-01 -2.8194e+00 +2.0626e+00 +1.8999e+00 -1.0544e+00 -7.9120e-01 +4.3526e-01 +3.3763e+00 -2.4570e+00 -1.7514e-01 +2.9099e+00 -1.1413e+00 +1.5877e+00 +9.6571e-01 +1.0672e+00
918 +1.271514552e+03 +1.271514552e+03 +1.458964552e+03 +1.458964552e+03 +1.7498e-01 +5.1070e-01 +8.3701e-01 -2.2662e-01 -1.1429e+00 -1.0930e+00 -4.4741e-01 -3.7253e+00 -7.5708e-02 +3.2885e+00 +2.2805e+00 -1.5614e+00 +1.8983e+00 +1.0470e-01 -3.0183e+00 +1.9576e+00 -2.2886e+00 +4.1388e-01 +2.2934e+00 +1.5805e+00
1401 +9.245831754e+02 +9.245831754e+02 +1.112033175e+03 +1.112033175e+03 +1.7498e-01 -8.6789e-01 +8.3701e-01 -3.4799e+00 -1.7465e+00 -6.0277e-01 -4.4741e-01 -9.7171e-01 -7.5708e-02 +3.2885e+00 +2.2805e+00 -1.6901e+00 +2.8520e+00 -2.0259e+00 -5.4662e-01 +1.1713e+00 -2.2886e+00 +4.1388e-01 +2.9133e+00 +1.5805e+00
1602 +4.250560586e+02 +4.250560586e+02 +6.125060586e+02 +6.125060586e+02 -9.7386e-01 +1.2113e+00 +1.7007e+00 -2.1133e+00 -5.7976e-01 -5.7390e-01 +2.3745e-01 -1.0901e+00 -3.9596e-01 +4.1560e-01 +2.4326e+00 -1.0367e+00 +2.8688e-01 -7.9416e-01 -1.7873e+00 +1.3196e+00 -6.5724e-01 +1.3719e+00 +2.7655e+00 +1.4892e+00
1747 +3.173772851e+02 +3.173772851e+02 +5.048272851e+02 +5.048272851e+02 +1.2589e+00 +6.5674e-02 -7.3669e-01 +9.9399e-01 +6.4692e-01 -1.9841e+00 +1.5702e+00 -2.2474e+00 -4.8564e-01 +2.1768e-01 +6.8309e-01 -1.7522e+00 +2.3057e+00 +2.7015e-01 -1.2647e+00 +1.7763e+00 -1.8694e+00 +1.7173e+00 +7.9845e-01 +2.0345e+00
1803 +1.864491277e+02 +1.864491277e+02 +3.738991277e+02 +3.738991277e+02 -9.7386e-01 +2.3628e+00 +1.7007e+00 -2.1133e+00 +1.5876e+00 -5.7390e-01 -1.2851e+00 -1.5059e+00 +6.3759e-01 +4.1560e-01 +2.4326e+00 +5.5588e-01 +2.8688e-01 -7.9416e-01 -1.7873e+00 +3.4927e-01 -1.1655e+00 +1.3719e+00 +1.9676e+00 +1.4892e+00
1901 +8.876375928e+01 +8.876375928e+01 +2.762137593e+02 +2.762137593e+02 -9.7386e-01 +2.3628e+00 +1.7007e+00 -2.1133e+00 +1.7940e+00 -5.7390e-01 -2.6829e+00 -1.5059e+00 +1.1551e+00 +4.1560e-01 +2.4326e+00 -8.6976e-01 +2.8688e-01 -9.7879e-01 -1.7873e+00 +2.5288e+00 -1.1655e+00 +9.9820e-01 +1.9351e+00 +1.5526e+00
2001 +7.128925676e+00 +7.128925676e+00 +1.945789257e+02 +1.945789257e+02 -9.7386e-01 +6.9996e-01 +1.7007e+00 -1.7645e+00 +1.7940e+00 -5.7390e-01 -2.6829e+00 -2.0788e+00 +1.1551e+00 +1.0654e+00 +2.4326e+00 -1.0369e+00 +2.8688e-01 -1.3861e+00 -1.7873e+00 +1.3751e+00 -1.1655e+00 +9.0240e-01 +1.9351e+00 +1.5526e+00
2103 +4.590222971e+00 +4.590222971e+00 +1.920402230e+02 +1.920402230e+02 -1.4212e+00 +1.1990e-01 -2.8757e-01 -2.0492e+00 +7.7222e-01 -5.5955e-01 -2.0636e+00 -7.4086e-01 +7.3508e-01 +6.3308e-01 +8.2103e-01 -6.2542e-01 +1.8969e+00 -3.4751e-01 -5.9795e-01 +8.4929e-01 -1.9492e+00 +1.7419e+00 +2.0784e+00 +1.6922e+00
2370 +3.328820188e+00 +3.328820188e+00 +1.907788202e+02 +1.907788202e+02 +1.6742e+00 +5.1435e-01 -9.8223e-01 -2.1947e+00 -4.3969e-01 -1.9818e+00 -2.0789e+00 +3.7372e-01 +2.5642e+00 +2.0355e+00 +1.6177e+00 +9.3972e-02 +2.7893e+00 -2.5366e-01 -1.2004e+00 +7.9690e-01 -2.1527e+00 +9.1633e-01 +1.5156e+00 +1.4788e+00
11002 +2.456320445e+00 +2.456320445e+00 +1.899063204e+02 +1.899063204e+02 -1.0390e+00 +7.5196e-01 +6.9608e-01 -1.9167e+00 +1.2423e+00 -6.0277e-01 -9.6888e-01 -1.1632e+00 +2.3427e+00 +2.0237e+00 +1.2583e+00 -4.4991e-01 +2.4243e+00 -2.0157e+00 -1.3463e+00 +1.3414e+00 -1.2423e+00 +1.0072e+00 +1.1335e+00 +1.2569e+00
27908 +1.344592308e+00 +1.344592308e+00 +1.887945923e+02 +1.887945923e+02 -2.0939e+00 +1.8629e-01 -9.5295e-01 -2.2635e+00 -8.1030e-01 -2.8126e+00 -1.9132e+00 -2.2037e+00 +1.3383e+00 +2.2889e+00 +1.1312e+00 -5.6300e-01 +2.5286e+00 -2.0188e+00 -2.1681e+00 +2.1119e+00 -2.1315e+00 +8.0915e-01 +1.5105e+00 +1.0743e+00
67802 +9.845116557e-01 +9.845116557e-01 +1.884345117e+02 +1.884345117e+02 -2.0564e+00 +1.1356e+00 -2.5180e+00 -1.9757e+00 +2.2702e+00 -2.0163e+00 +3.7139e-01 -3.4413e-01 +2.6355e+00 +1.9514e+00 +2.1743e+00 -2.0598e+00 +2.1709e+00 -2.1264e+00 -2.0911e+00 +2.0794e+00 -1.1225e+00 +2.3646e+00 +1.0895e+00 +1.1850e+00
110701 +6.212924847e-01 +6.212924847e-01 +1.880712925e+02 +1.880712925e+02 +1.5223e+00 +3.0292e+00 +1.3160e+00 -2.9447e+00 +5.1342e-01 -2.5205e+00 -1.9869e+00 -3.7816e-01 +2.5328e+00 +2.0091e+00 +1.5407e+00 -2.2245e+00 +2.0205e+00 -2.0957e+00 -2.0968e+00 +2.0957e+00 -2.1145e+00 +2.1084e+00 +2.0915e+00 +2.1001e+00
161201 +3.939639684e-01 +3.939639684e-01 +1.878439640e+02 +1.878439640e+02 +6.2851e-01 +2.7614e+00 -1.9597e+00 -2.1225e+00 +2.0973e+00 -2.1321e+00 +4.0670e-01 -2.6952e+00 +1.9662e+00 +2.1597e+00 +2.1043e+00 -2.0864e+00 +2.1002e+00 -2.1215e+00 -9.2311e-01 +2.3887e+00 -2.0416e+00 +2.1346e+00 +2.1068e+00 +2.1053e+00
309801 +2.499656728e-01 +2.499656728e-01 +1.876999657e+02 +1.876999657e+02 -2.1054e+00 +2.0914e+00 -2.0970e+00 -2.0933e+00 +2.1309e+00 -2.0608e+00 -2.1094e+00 -2.0817e+00 +2.1088e+00 +2.1037e+00 +2.1120e+00 -1.5492e+00 +2.2430e+00 -2.0699e+00 -2.1387e+00 +2.0865e+00 -2.0880e+00 +1.7278e+00 +2.1980e+00 +2.0823e+00
397202 +1.543814604e-01 +1.543814604e-01 +1.876043815e+02 +1.876043815e+02 -2.1029e+00 +2.1125e+00 -2.1142e+00 -2.0758e+00 +2.1165e+00 -2.0881e+00 +4.1017e-01 -2.7460e+00 +1.9476e+00 +2.1402e+00 +2.0923e+00 -2.1012e+00 +2.1107e+00 -2.1046e+00 -2.1030e+00 +2.1151e+00 -2.0309e+00 +2.1403e+00 +2.0967e+00 +2.1076e+00
441301 +9.147116157e-02 +9.147116157e-02 +1.875414712e+02 +1.875414712e+02 -2.1083e+00 +2.1012e+00 -2.1142e+00 -2.1085e+00 +2.1096e+00 -2.0891e+00 +4.1017e-01 -2.7323e+00 +1.9476e+00 +2.1445e+00 +2.0965e+00 -2.1012e+00 +2.1267e+00 -2.0874e+00 -2.1032e+00 +2.1151e+00 -2.1047e+00 +2.1382e+00 +2.0967e+00 +2.1076e+00
512601 +6.267254989e-02 +6.267254989e-02 +1.875126725e+02 +1.875126725e+02 -2.1056e+00 +2.1012e+00 -2.1142e+00 -2.1085e+00 +2.1096e+00 -2.1019e+00 +4.1017e-01 -2.7323e+00 +1.9476e+00 +2.1445e+00 +2.0960e+00 -2.1012e+00 +2.0942e+00 -2.1033e+00 -2.1032e+00 +2.1075e+00 -2.0993e+00 +2.1080e+00 +2.1006e+00 +2.1049e+00
692602 +2.541385612e-02 +2.541385612e-02 +1.874754139e+02 +1.874754139e+02 -2.1046e+00 +2.0585e+00 -2.1018e+00 -2.1043e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1025e+00 +2.1066e+00 +2.1018e+00 +2.1084e+00 -2.1043e+00 +2.1071e+00 -2.1019e+00 -2.1033e+00 +2.1072e+00 -2.1017e+00 +2.1353e+00 +2.0913e+00 +2.1066e+00
698801 +2.374626106e-02 +2.374626106e-02 +1.874737463e+02 +1.874737463e+02 -2.1046e+00 +2.0585e+00 -2.1018e+00 -2.1043e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1025e+00 +2.1066e+00 +2.1018e+00 +2.1084e+00 -2.1043e+00 +2.1071e+00 -2.1019e+00 -2.1033e+00 +2.1072e+00 -2.1017e+00 +2.1337e+00 +2.0913e+00 +2.1066e+00
707801 +1.023696685e-02 +1.023696685e-02 +1.874602370e+02 +1.874602370e+02 -2.1051e+00 +2.0585e+00 -2.1018e+00 -2.1043e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1025e+00 +2.1066e+00 +2.1018e+00 +2.1084e+00 -2.1043e+00 +2.1071e+00 -2.1019e+00 -2.1033e+00 +2.1072e+00 -2.1015e+00 +2.1170e+00 +2.0976e+00 +2.1066e+00
709701 +4.032349250e-03 +4.032349250e-03 +1.874540323e+02 +1.874540323e+02 -2.1051e+00 +2.0928e+00 -2.1018e+00 -2.1043e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1025e+00 +2.1066e+00 +2.1018e+00 +2.1084e+00 -2.1043e+00 +2.1071e+00 -2.1019e+00 -2.1033e+00 +2.1072e+00 -2.1015e+00 +2.1170e+00 +2.0976e+00 +2.1066e+00
727101 +3.935745871e-03 +3.935745871e-03 +1.874539357e+02 +1.874539357e+02 -2.1060e+00 +2.0928e+00 -2.1049e+00 -2.1062e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1025e+00 +2.1066e+00 +2.1018e+00 +2.1084e+00 -2.1043e+00 +2.1071e+00 -2.1019e+00 -2.1033e+00 +2.1072e+00 -2.1015e+00 +2.1170e+00 +2.0976e+00 +2.1066e+00
781701 +6.660047088e-04 +6.660047088e-04 +1.874506660e+02 +1.874506660e+02 -2.1070e+00 +2.1008e+00 -2.1095e+00 -2.1031e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1046e+00 +2.1066e+00 +2.1033e+00 +2.1043e+00 -2.1043e+00 +2.1051e+00 -2.1019e+00 -2.1057e+00 +2.1072e+00 -2.1015e+00 +2.1070e+00 +2.1018e+00 +2.1063e+00
792101 +6.026229016e-04 +6.026229016e-04 +1.874506026e+02 +1.874506026e+02 -2.1065e+00 +2.1032e+00 -2.1071e+00 -2.1031e+00 +2.1055e+00 -2.1030e+00 -2.1052e+00 -2.1046e+00 +2.1066e+00 +2.1033e+00 +2.1043e+00 -2.1043e+00 +2.1051e+00 -2.1019e+00 -2.1057e+00 +2.1072e+00 -2.1015e+00 +2.1070e+00 +2.1018e+00 +2.1063e+00
829801 +3.545907265e-04 +3.545907265e-04 +1.874503546e+02 +1.874503546e+02 -2.1050e+00 +2.1045e+00 -2.1071e+00 -2.1031e+00 +2.1055e+00 -2.1030e+00 -2.1056e+00 -2.1046e+00 +2.1066e+00 +2.1033e+00 +2.1054e+00 -2.1044e+00 +2.1053e+00 -2.1025e+00 -2.1057e+00 +2.1051e+00 -2.1015e+00 +2.1070e+00 +2.1042e+00 +2.1055e+00
886001 +2.502932980e-04 +2.502932980e-04 +1.874502503e+02 +1.874502503e+02 -2.1049e+00 +2.1045e+00 -2.1062e+00 -2.1031e+00 +2.1055e+00 -2.1031e+00 -2.1056e+00 -2.1046e+00 +2.1066e+00 +2.1046e+00 +2.1054e+00 -2.1044e+00 +2.1053e+00 -2.1038e+00 -2.1053e+00 +2.1051e+00 -2.1015e+00 +2.1056e+00 +2.1046e+00 +2.1052e+00
961401 +1.064844506e-04 +1.064844506e-04 +1.874501065e+02 +1.874501065e+02 -2.1048e+00 +2.1048e+00 -2.1051e+00 -2.1031e+00 +2.1055e+00 -2.1031e+00 -2.1056e+00 -2.1046e+00 +2.1047e+00 +2.1043e+00 +2.1049e+00 -2.1046e+00 +2.1053e+00 -2.1040e+00 -2.1053e+00 +2.1051e+00 -2.1064e+00 +2.1056e+00 +2.1046e+00 +2.1048e+00
% function evaluation | noise-free fitness - Fopt (1.419000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.223578937e+05 +2.223578937e+05 +2.224997937e+05 +2.224997937e+05 +3.7150e+00 -2.8862e+00 -3.6648e+00 +4.5716e+00 -2.9437e+00 +1.1106e+00 +1.2995e+00 +4.9354e+00 -2.2784e+00 +2.8809e+00 +2.3436e+00 -1.4409e+00 +2.7528e+00 +1.2361e+00 -9.3543e-01 -2.1891e+00 -2.5776e+00 -2.4089e+00 -1.5461e+00 -3.4886e-01
4 +9.513273071e+04 +9.513273071e+04 +9.527463071e+04 +9.527463071e+04 +3.1229e+00 -2.1347e+00 -1.5023e+00 -4.1718e+00 +3.2144e+00 -1.3205e+00 -1.9478e+00 +8.4610e-01 -2.7656e+00 +4.8640e+00 -7.4557e-01 +3.5334e-01 +1.9790e+00 +1.3975e+00 +3.4651e-01 +1.9287e+00 -9.8777e-01 +5.6405e-02 -2.4445e+00 -3.6256e-01
33 +4.194094943e+04 +4.194094943e+04 +4.208284943e+04 +4.208284943e+04 -3.7620e-01 +2.9677e+00 +4.7570e+00 +4.3165e-01 +4.8505e+00 +6.0967e-01 -3.4954e+00 +1.7530e+00 +2.4268e+00 -3.8079e-01 -2.3810e+00 -1.3605e+00 -3.6790e+00 -2.4554e+00 -3.4544e+00 +3.0916e+00 +2.2424e+00 +4.1944e+00 +2.2146e+00 -4.6565e-01
206 +2.318743651e+04 +2.318743651e+04 +2.332933651e+04 +2.332933651e+04 +3.6351e+00 -3.5570e+00 +5.1359e+00 +1.6990e+00 +9.4065e-01 +2.5613e+00 -1.7888e+00 +3.1187e+00 +1.4046e+00 -1.4023e+00 -9.7135e-01 +3.0859e+00 -5.8101e-01 -5.0595e-01 -3.6351e+00 -1.5319e-01 -2.0391e-01 +1.9038e+00 +3.1587e+00 -3.1105e+00
606 +6.881412564e+03 +6.881412564e+03 +7.023312564e+03 +7.023312564e+03 +9.0337e-01 -5.5291e+00 +2.2048e+00 -2.3735e-03 +6.7239e-01 -6.9942e-01 -4.0017e-01 +3.1454e-01 -5.3397e-01 +1.3869e+00 -1.7149e+00 -1.3248e+00 -2.0155e+00 +2.5276e+00 -1.6551e+00 +9.8137e-01 +7.0590e-01 +6.0929e-01 +5.7287e-01 -2.6296e+00
812 +3.576048029e+03 +3.576048029e+03 +3.717948029e+03 +3.717948029e+03 +8.8021e-01 -2.3254e+00 -6.3093e-01 -1.8007e+00 +3.2510e+00 -1.3474e+00 -1.6888e+00 +1.9951e+00 -5.4618e-01 +3.1514e-01 -1.6585e+00 +2.0314e+00 +8.9478e-01 +3.7146e+00 -5.9267e-01 +1.7945e+00 -2.1570e-01 +1.1096e+00 +2.1053e+00 -5.7198e-01
1380 +2.155119107e+03 +2.155119107e+03 +2.297019107e+03 +2.297019107e+03 -1.3454e-01 +1.1526e-01 +1.7492e+00 -2.2883e+00 +9.4899e-01 +8.8410e-01 +8.5070e-01 +8.7642e-01 -5.3824e-01 -1.5496e+00 -2.5957e+00 -6.8559e-01 -7.5507e-01 +1.7762e-01 -1.2791e+00 +5.0832e-01 +2.5761e-01 +1.2279e+00 +2.5331e-01 -1.1650e+00
1419 +1.005525173e+03 +1.005525173e+03 +1.147425173e+03 +1.147425173e+03 -1.9459e+00 -2.2873e+00 +2.2286e+00 -1.7794e+00 +3.1097e+00 +1.5071e+00 -1.0715e+00 +1.5546e+00 -2.4034e+00 -8.1985e-01 -2.5321e+00 +7.2011e-01 -1.3869e+00 +2.4989e+00 +3.7106e-01 +4.7895e-01 +1.7987e+00 +1.3017e+00 +1.3388e+00 -2.2851e+00
1507 +5.327048051e+02 +5.327048051e+02 +6.746048051e+02 +6.746048051e+02 -1.1359e+00 +1.8381e+00 +1.0657e+00 -2.6159e+00 +1.4767e+00 +6.6122e-01 -1.2079e+00 +1.9597e+00 +9.7946e-01 -1.4744e+00 -2.3041e+00 +1.7779e+00 -2.5282e+00 -1.9313e-01 -7.7565e-01 +1.3926e+00 +2.1749e+00 +2.3036e+00 +2.8825e-01 -2.9040e+00
1705 +1.711468465e+02 +1.711468465e+02 +3.130468465e+02 +3.130468465e+02 +2.3760e-01 -2.2873e+00 -1.3423e+00 -3.9588e-01 +3.1097e+00 +1.4761e+00 +5.2330e-01 +2.4579e+00 -2.4034e+00 -8.1985e-01 -2.5321e+00 +2.1817e+00 -1.3869e+00 +2.4989e+00 -9.6584e-01 +1.0620e+00 +1.8223e+00 +1.2705e+00 +2.0768e+00 -2.2851e+00
2004 +1.062974120e+01 +1.062974120e+01 +1.525297412e+02 +1.525297412e+02 -4.3829e-01 -2.9909e+00 +1.1395e+00 +9.8805e-01 +6.1718e-01 -1.1964e-01 -1.4888e+00 +2.4097e+00 -7.1774e-01 -1.5373e+00 -6.7563e-01 +1.0435e+00 -2.4378e+00 +3.1617e-01 -7.3838e-01 +2.3422e+00 +1.5496e+00 +1.7068e+00 +1.8100e+00 -1.3334e+00
2124 +3.953930970e+00 +3.953930970e+00 +1.458539310e+02 +1.458539310e+02 -1.7435e-01 -9.0719e-01 -8.0993e-01 -2.2539e+00 +2.2622e+00 +1.2565e-01 -1.7427e+00 -1.6260e-01 -3.1676e-01 -2.3072e-01 -1.2695e+00 +1.9454e+00 -1.4365e+00 +1.2557e+00 -1.3461e+00 +8.2964e-01 +1.2607e+00 +1.9402e+00 +8.4439e-01 -1.6750e+00
12303 +2.451177940e+00 +2.451177940e+00 +1.443511779e+02 +1.443511779e+02 -9.6298e-01 +1.4377e-01 -2.6789e+00 +9.6819e-01 +1.2778e+00 +3.5672e-01 -1.9900e+00 +4.1963e-01 -8.5092e-01 -1.7451e+00 -1.2603e+00 +2.3717e+00 -1.4543e+00 +2.3267e+00 -2.0698e+00 +2.1586e+00 +1.8560e+00 +1.5514e+00 +1.4305e+00 -2.2311e+00
23901 +1.560309068e+00 +1.560309068e+00 +1.434603091e+02 +1.434603091e+02 -1.0298e+00 -2.3598e+00 -1.2038e+00 -9.3697e-01 +2.3916e+00 -2.0461e+00 -2.1105e+00 -3.7292e-01 -4.4506e-01 -4.1432e-01 -5.3627e-01 +1.9294e+00 -3.7540e-01 +9.0600e-01 -1.4414e+00 +2.2517e+00 +1.1124e+00 +2.3258e+00 +8.3425e-01 -2.3889e+00
59701 +9.834482401e-01 +9.834482401e-01 +1.428834482e+02 +1.428834482e+02 -2.0815e+00 -1.2282e+00 -2.2592e+00 -2.0794e+00 +2.0944e+00 -2.1325e+00 +3.9057e-01 +2.6833e+00 -1.3102e+00 -2.1687e+00 -2.0369e+00 +1.5935e+00 -4.8276e-01 +8.4953e-01 -1.9198e+00 +2.1622e+00 +2.0612e+00 +2.1181e+00 +9.2817e-01 -2.3988e+00
100801 +6.208699773e-01 +6.208699773e-01 +1.425208700e+02 +1.425208700e+02 -2.0724e+00 -1.0542e+00 -2.4357e+00 -1.9356e+00 +2.1362e+00 -2.1106e+00 -2.0675e+00 +2.1894e+00 -6.8479e-01 -3.4815e-01 -2.4781e+00 +2.0124e+00 -2.1214e+00 +2.0897e+00 -2.1283e+00 +2.1516e+00 +7.1273e-01 +2.4582e+00 +1.9920e+00 -2.1430e+00
197504 +3.976612434e-01 +3.976612434e-01 +1.422976612e+02 +1.422976612e+02 -2.0828e+00 -2.0696e+00 +1.0634e+00 -2.9059e+00 +1.8651e+00 -2.1962e+00 -2.0909e+00 +2.0839e+00 -2.1226e+00 -2.0376e+00 -2.1155e+00 +2.1016e+00 -1.2378e+00 +7.0667e-01 -2.4394e+00 +2.0511e+00 +2.0937e+00 +2.1048e+00 +2.1227e+00 -2.0933e+00
334201 +2.430914768e-01 +2.430914768e-01 +1.421430915e+02 +1.421430915e+02 -2.1064e+00 -2.0979e+00 +1.0589e+00 -2.8939e+00 +1.8975e+00 -2.1359e+00 -2.0966e+00 +2.1043e+00 -2.1073e+00 -2.0874e+00 -1.5157e+00 +2.2620e+00 -2.0606e+00 +2.1168e+00 -2.0869e+00 +6.4821e-01 +2.4658e+00 +2.0078e+00 +2.1354e+00 -2.0979e+00
